id,offset,pos,language,gloss,semfield
17364,02864326,n,9,worldwide network of computer computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange,
17365,02864524,n,9,a telephone system linking different rooms in a building or ship etc,
17366,02864649,n,9,a device for automatically interrupting an electric current,
17367,02864766,n,9,a place where one street or road crosses another,
17368,02864974,n,9,small opening between things,
17369,02865059,n,9,a drug that can produce a state of intoxication,
17370,02865163,n,9,an artificial lens that is implanted into the eye of someone to replace a damaged natural lens or someone who has had a cataract removed,
17371,02865362,n,9,a substance that produces anesthesia when injected into the circulatory system,
17372,02865563,n,9,a new device or process created by study and experimentation,
17373,02865692,n,9,a box pleat reversed so that the fullness is turned inward,
17374,02865811,n,9,converts direct current into alternating current,
17375,02865914,n,9,a yellowish crystalline solid with a penetrating odor; sometimes used as an antiseptic dressing,
17376,02866081,n,9,a type of reaction-propulsion engine to propel rockets in space; a stream of positive ions is accelerated to a high velocity by an electric field,
17377,02866283,n,9,measures amount of ionizing radiation,
17378,02866439,n,9,a high-vacuum pump; gas is removed by ionizing the atoms or molecules and adsorbing them on a metal surface,
17379,02866601,n,9,a medication used to evoke vomiting (especially in cases of drug overdose or poisoning),
17380,02866741,n,9,an inhaled bronchodilator (trade name Atrovent),
17381,02866865,n,9,thin overlapping plates can be adjusted to change the diameter of a central opening,
17382,02867016,n,9,flat metal base is heated and used to smooth cloth,
17383,02867188,n,9,a golfclub that has a relatively narrow metal head,
17384,02867451,n,9,used to brand live stock,
17385,02867542,n,9,metal shackles; for hands or legs,
17386,02867651,n,9,a foundry where cast iron is produced,
17387,02867747,n,9,(c. 1840) an early term for a locomotive,
17388,02867844,n,9,clothes or linens that are to be (or have been) ironed,
17389,02867988,n,9,narrow padded board on collapsible supports; used for ironing clothes,
17390,02868117,n,9,alternations in air pressure in a chamber surrounding a patient's chest forces air into and out of the lungs thus providing artificial respiration,
17391,02868319,n,9,hollow iron frame shaped like the human body and lined with spikes to impale the victim,
17392,02868464,n,9,work made of iron (gratings or rails or railings etc); 'the houses had much ornamental ironwork',
17393,02868615,n,9,the place where iron is smelted or where iron goods are made,
17394,02868731,n,9,merchandise that has imperfections; usually sold at a reduced price without the brand name,
17395,02868886,n,9,a ditch to supply dry land with water artificially,
17396,02868999,n,9,a zone or area resembling an island,
17397,02869105,n,9,a monoamine oxidase inhibitor (trade name Marplan) that is used to treat clinical depression,
17398,02869267,n,9,an individual unit; especially when included in a list or collection; 'they reduced the price on many items',
17399,02869444,n,9,a ruffle on the front of a woman's blouse or a man's shirt,
17400,02869554,n,9,mechanism for exerting pressure or lifting,
17401,02869683,n,9,one of four cards in a deck bearing a picture of a young prince,
17402,02869805,n,9,small flag indicating a ship's nationality,
17403,02869898,n,9,one of several small objects picked up while bouncing a ball in the game of jacks,
44029,07122301,n,9,a person whose duty is to throw troublemakers out of a bar or public meeting,
44030,07122445,n,9,a member of the European royal family that ruled France,
17412,02871299,n,9,small 6-pointed metal pieces that are used (along with a ball) to play the game of jacks,
17442,02875850,n,9,an optical instrument used by jewelers; has one or more lenses and is used to view features not readily seen,
17460,02878553,n,9,marijuana leaves rolled into a cigarette for smoking,
17463,02879099,n,9,a long carpenter's plane used to shape the edges of boards so they will fit together,
17494,02883028,n,9,a Japanese (paper or silk) wall hanging; usually narrow with a picture or writing on it and a roller at the bottom,
17514,02886036,n,9,Acular and Torodal are trade names for this nonsteroidal anti-inflammatory drug that is administered only intramuscularly,
17534,02889287,n,9,a cathode-ray tube in a television receiver; translates the received signal into a picture on a luminescent screen,
17571,02894468,n,9,created by interlacing yarn in a series of connected loops using straight eyeless needles or by machine,
17586,02896406,n,9,any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object,
17627,02902758,n,9,a metal post supporting an outdoor lamp (such as a streetlight),
17633,02903559,n,9,a four-wheeled covered carriage with a roof divided into two parts (front and back) that can be let down separately,
17681,02910199,n,9,a heavy stick (often bamboo) bound with iron; used by police in India,
17697,02912342,n,9,(Old Testament) a large basin used by a priest in an ancient Jewish Temple to perform ritual ablutions,
17737,02918060,n,9,used to keep lens free of dust when not in use,
17740,02918352,n,9,a dull knife used to cut open the envelopes in which letters are mailed or to slit uncut pages of books,
17779,02924649,n,9,a transparent filter that reduces the light (or some wavelengths of the light) passing through it,
17790,02926354,n,9,a lamp consisting of a flame directed at a cylinder of lime with a lens to concentrate the light; formerly used for stage lighting,
17806,02929079,n,9,a large commercial ship (especially one that carries passengers on a regular schedule),
17844,02934654,n,9,(trademark) a low leather step-in shoe; the top resembles a moccasin but it has a broad flat heel,
17898,02942573,n,9,a large low horse-drawn wagon without sides,
17901,02942927,n,9,liquid preparation having a soothing or antiseptic or medicinal action when applied to the skin; 'a lotion for dry skin',
17937,02948138,n,9,a long piece of brightly colored cloth (cotton or silk) used as clothing (a skirt or loincloth or sash etc.) in India and Pakistan and Burma,
17951,02950954,n,9,machines or machine systems collectively,
17952,02951068,n,9,a threaded fastener used either with a nut or with a tapped hole; slotted head can be driven by a screwdriver,
17981,02955275,n,9,an electromagnet (as on a tape recorder) that converts electrical variations into magnetic variations that can be stored on a surface a later retrieved,
18003,02958417,n,9,a slot (usually in a door) through which mail can be delivered,
18006,02958744,n,9,a principal pipe in a system that distributes water or gas or electricity or that collects sewage,
18035,02962635,n,9,a small object used in playing certain board games; 'he taught me to set up the men on the chess board'; 'he sacrificed a piece to get a strategic advantage',
18059,02965788,n,9,a diagrammatic representation of the earth's surface (or part of it),
18061,02966200,n,9,an assembly plant in Mexico (near the United States border); parts are shipped into Mexico and the finished product is shipped back across the border,
18112,02973202,n,9,a short thin stick of wood used in making matches,
18113,02973327,n,9,equipment needed for doing or making something; 'writing materials' or 'birth-control material',
18154,02983186,n,9,a nonsteroidal anti-inflammatory and analgesic drug (trade name Ponstel) used to treat mild pain (especially menstrual cramps),
18165,02985282,n,9,sewing that repairs a worn or torn place in a garment,
18171,02986023,n,9,a synthetic narcotic drug (trade name Demerol) used to treat pain,
18183,02988452,n,9,mercury contained in a bulb at the bottom of a graduated sealed capillary tube expands with a rise in temperature causing a thin thread of mercury to rise in the tube,
18211,02993218,n,9,a beta blocker (trade name Lopressor) used in treating hypertension and angina and arrhythmia and acute myocardial infarction; has adverse side effects (depression and exacerbation of congestive heart failure etc.),
18226,02995539,n,9,an integrated circuit semiconductor chip that performs the bulk of the processing and controls the parts of a system; 'a microprocessor functions as the central processing unit of a microcomputer'; 'a disk drive contains a microprocessor to handle the internal functions of the drive',
18265,03001369,n,9,a device that explodes on contact; designed to destroy vehicles or ships or kill personnel,
18317,03008954,n,9,a container into which liquid is poured to create a given shape when it hardens,
18328,03010795,n,9,a piece of electronic equipment that keeps track of the operation of a system continuously and warns of trouble,
18373,03016714,n,9,a camera that takes a sequence of photographs that can give the illusion of motion when viewed in rapid succession,
18385,03019252,n,9,a piece of metal (as in a ring or other jewelry) that holds a gem in place; 'the diamond was in a plain gold mount',
18423,03024506,n,9,a drug that reduces muscle contractility by blocking the transmission of nerve impulses or by decreasing the excitability of the motor end plate or by other actions,
18426,03024989,n,9,a depository for collecting and displaying objects having scientific or historical or artistic value,
18445,03027822,n,9,a beta-adrenergic blocking agent (trade name Corgard) that is used to treat hypertension and angina,
18481,03033111,n,9,an instrument used for navigating,
18490,03034095,n,9,a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women),
18526,03039511,n,9,an office in which news is processed by a newspaper or news agency or television or radio station,
18537,03040994,n,9,operated by a knob on the inside and a key on the outside,
18538,03041109,n,9,a candle or small bulb that burns in a bedroom at night (as for children or invalids),
18576,03046989,n,9,(physics) any of several devices that maintain and control a nuclear reaction for the production of energy or artificial elements,
18589,03049073,n,9,a synthetic fabric,
18590,03049161,n,9,women's stocking made from a sheer material (nylon or rayon or silk),
18612,03052506,n,9,the total output of a writer or artist (or a substantial part of it); 'he studied the entire Wagnerian oeuvre'; 'Picasso's work can be divided into periods',
18644,03057237,n,9,a public place where food and merchandise is sold,
18646,03057535,n,9,a wrench having parallel jaws at fixed separation (often on both ends of the handle),
18675,03062454,n,9,sound is produced by means of pipes arranged in sets supplied with air from a bellows and controlled from a large complex musical keyboard,
18696,03065722,n,9,thick cushion used as a seat,
18697,03065830,n,9,a dungeon with a trap door in the ceiling that is tis only means of entry or exit,
18734,03070993,n,9,the upper level of a crossing of two highways at different levels; 'an overpass is called a flyover or a flypast in England',
18751,03073225,n,9,a torch that burns oxyacetylene,
18752,03073321,n,9,a breathing device that is placed over the mouth and nose; supplies oxygen from an attached storage tank,
18784,03077865,n,9,a detachable lock; has a hinged shackle that can be passed through the staple of a hasp or the links in a chain and then snapped shut,
18805,03081163,n,9,a mattress filled with straw or a pad made of quilts; used as a bed,
18861,03088570,n,9,a handheld collapsible source of shade,
18863,03088783,n,9,a small sharp knife used in paring fruits or vegetables,
18894,03093690,n,9,a type of LCD screen used for some portable computers; parallel wires run both vertically and horizontally and pixels are turned on when the wires intersecting at that pixel are both energized; 'passive matrix displays are generally inferior to active matrix displays',
18915,03096751,n,9,a vessel assigned to patrol an area,
18922,03097737,n,9,(medieval) a large heavy oblong shield protecting the whole body; originally carried but sometimes set up in permanent position,
18965,03104405,n,9,any of various antibiotics obtained from penicillium molds (or produced synthetically) and used in the treatment of various infections and diseases,
18968,03104933,n,9,a small pocketknife; originally used to cut quill pens,
18974,03105602,n,9,a five-sided building that serves as the headquarters of the United States Department of Defense,
19008,03110530,n,9,a semisolid mixture of hydrocarbons obtained from petroleum; used in medicinal ointment and for lubrication,
19023,03112711,n,9,a copier that uses photographic methods of making copies,
19026,03113185,n,9,a picture of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material,
19057,03118233,n,9,a visual representation of an object or scene or person produced on a surface; 'they showed us the pictures of their wedding'; 'a movie is a series of images projected so rapidly that the eye integrates them',
19078,03121560,n,9,an instrument for measuring high pressures,
19083,03122086,n,9,medieval weapon consisting of a spearhead attached to a long pole or pikestaff; superseded by the bayonet,
19134,03128877,n,9,a wrench that has a projecting pin that fits into a socket on the object to be turned,
19186,03137465,n,9,a drawing board and a ruler mounted on a tripod; used to sight and map topographical details,
19188,03137747,n,9,an optical device for projecting images of celestial bodies and other astronomical phenomena onto the inner surface of a hemispherical dome,
19240,03146949,n,9,(British) a hole into which a plug fits (especially a hole where water drains away),
19242,03147209,n,9,the apparatus of pipes and fixtures for the distribution of water or gas in a building and for the disposal of sewage,
19281,03153264,n,9,a station that serves as headquarters for police in a particular district; serves as a place from which policemen are dispatched and to which arrested persons are brought; 'in England they call a police station a police office',
19293,03155059,n,9,raised front part of a saddle,
19294,03155190,n,9,"a horse with a cylindrical body covered with leather and two upright handles (pommels) near the center; held upright by two steel supports, one at each end",
19348,03162818,n,9,a commissary on a United States Army post,
19352,03163248,n,9,art and literature and especially architecture in reaction against principles and practices of established modernism,
19404,03170965,n,9,the greatest amount of sail that a ship can carry safely,
19406,03171208,n,9,for cooking at temperatures above the boiling point of water,
19421,03173212,n,9,an electronic sub-assembly; copper conductors are laminated on an insulating board or card and circuit components are inserted into pre-drilled holes and dip soldered,
19458,03179742,n,9,a system that provides a propelling or driving force,
19463,03180568,n,9,a covering that is intend to protect from damage or injury; 'they had no protection from the fallout'; 'wax provided protection for the floors',
19510,03189020,n,9,a doll with a hollow head of a person or animal and a cloth body; intended to fit over the hand and be manipulated with the fingers,
19545,03193706,n,9,(printing) a block of type without a raised letter; used for spacing between words,
19565,03196116,n,9,a primitive stone mill for grinding corn by hand,
19573,03197146,n,9,a cord with attached cords; used by ancient Peruvians for calculating and keeping records,
19600,03200805,n,9,a sports implement consisting of a handle and an oval frame with a tightly interlaced network of strings; used to strike a ball (or shuttlecock) in various games,
19617,03204113,n,9,instrument to detect and measure electromagnetic radiation,
19622,03204772,n,9,an electronic device that detects and demodulates and amplifies transmitted signals,
19656,03210336,n,9,(computer science) a virtual drive that is created by setting aside part of the random-access memory to use as if it were a group of sectors; 'access to a RAM disk is very fast but the data it contains is lost when the system is turned off',
19668,03212565,n,9,a place for shooting (firing or driving) projectiles of various kinds; 'the army maintains a missile range in the desert'; 'any good golf club will have a range',
19690,03215694,n,9,a turbine with blades arranged to develop torque from gradual decrease of steam pressure from inlet to exhaust,
19722,03221233,n,9,a public place of recreation,
19723,03221347,n,9,a motorized vehicle used for camping or other recreational activities,
19739,03223449,n,9,a commercial product that refills a container with its appropriate contents; 'he got a refill for his ball-point pen' or 'he got a refill for his notebook',
19774,03229281,n,9,(electrical engineering) a device that amplifies a signal before transmitting it again; 'repeaters can be used in computer networks to extend cabling distances',
19796,03232869,n,9,an electrical circuit that combines capacitance and inductance in such a way that a periodic electric oscillation will reach maximum amplitude,
19828,03237892,n,9,buildings in a continuous row along a road,
19832,03238264,n,9,a mechanical device that you ride for amusement or excitement,
19856,03241823,n,9,one of a pair of heavy metal circles (usually covered with leather) suspended by ropes; used for gymnastic exercises; 'the rings require a strong upper body',
19882,03245916,n,9,a curved support that permits the supported object to rotate to and fro,
19902,03248866,n,9,a cylinder (usually of wood) with a handle at each end; used to roll out dough,
19940,03255795,n,9,an assembly of rotating airfoils; horizontal rotors on a helicopter or compressor rotors of a jet engine,
19951,03257236,n,9,a rotating wheel with slots that is used for gambling; players bet on which slot the roulette ball will stop in,
19996,03263551,n,9,a reddish brown homespun fabric,
19998,03263720,n,9,a fencing sword with a v-shaped blade and a slightly curved handle,
20032,03268238,n,9,a pin in the form of a clasp; has a guard so the point of the pin will not stick the user,
20052,03271611,n,9,a type of house built in New England; has two stories in front and one behind,
20090,03276659,n,9,a weave in which the filling and warp threads intersect in such a way as to give a smooth compact surface with no distinguishable twill line,
20107,03278799,n,9,any of a family of brass wind instruments that resemble a bugle with valves,
20160,03286335,n,9,a covering that serves to conceal or shelter something; 'they crouched behind the screen'; 'under cover of darkness',
20166,03287472,n,9,(computer science) a moving design that appears on a computer screen when there has been no input for a specified period of time; 'screen savers prevent the damage that occurs when the same areas of light and dark are displayed too long',
20210,03294823,n,9,a safety belt used in a car or plane to hold you in your seat in case of an accident,
20214,03295570,n,9,a white odorless slightly bitter powder (trade name Seconal) used as a sodium salt for sedation and to treat convulsions,
20262,03302745,n,9,a sewing machine that overcasts the raw edges of a fabric with a V-shaped stitch,
20268,03303483,n,9,(computer science) a computer that provides client stations with access to files and printers as shared resources to a computer network,
20319,03310528,n,9,a long narrow shallow-draft boat with a flat bottom and a triangular sail; formerly used along the N Atlantic coast of the US,
20329,03311911,n,9,a layer of boards applied to the studs and joists of a building to strengthen it and serve as a foundation for a weatherproof exterior,
20373,03320010,n,9,a room (in a business concern) where goods are packaged and shipped,
20380,03321101,n,9,the front part of a shirt (usually not covered by the jacket); 'he had spilled catsup on his shirtfront',
20425,03328599,n,9,a tower once used to make shot; molten lead was poured through a sieve and dropped into water,
20429,03329122,n,9,an arch consisting of a horizontal lintel supported at each end by corbels that project into the aperture,
20479,03335825,n,9,a short stretch of track used to store rolling stock or enable trains on the same line to pass,
20480,03336002,n,9,the legendary seat at King Arthur's Round Table reserved for the knight who would find the Holy Grail; it was fatal for anyone else to sit in it,
20533,03343262,n,9,the internal structure that gives an artifact its shape; 'the building has a steel skeleton',
20539,03344193,n,9,a map drawn from observation (rather than from exact measurements) and representing the main features of an area,
20589,03351098,n,9,iron bar used to loosen and rake clinkers out of furnaces,
20591,03351323,n,9,a mechanical device for cutting; usually with a revolving blade,
20613,03354450,n,9,metal ring on a rotating part of a machine to provide a continuous electrical connection through brushes on stationary contacts,
20645,03358784,n,9,(military) cloud of smoke to obscure movements,
20646,03358889,n,9,a large tall chimney through which combustion gases and smoke can be evacuated,
20689,03364657,n,9,a cloth covering for the foot worn inside the shoe; reaches to between the ankle and the knee,
20700,03366146,n,9,electric current passed through a tube of sodium vapor makes a yellow light; used is street lighting,
20712,03367929,n,9,a house designed to use solar radiation for heating; usually has large areas of glass in front of heat-absorbing materials,
20755,03373986,n,9,a rocket-propelled missile that can escape the earth's atmosphere; makes observations of the solar system that cannot be made by terrestrial observation,
20775,03376671,n,9,fits into the cylinder head of an internal-combustion engine and ignites the gas by means of an electric spark,
20810,03381567,n,9,a gauge for measuring blood pressure,
20814,03381936,n,9,a web spun by spiders to trap insect prey (or something resembling such a web),
20847,03386293,n,9,a place where two things (as paper or film or magnetic tape) have been joined; 'the break was due to an imperfect splice',
20865,03389220,n,9,a place for entertainment; 'night spot',
20866,03389364,n,9,a playing card with a specified number of pips on it to indicate its value; 'an eight spot',
20894,03393352,n,9,a tool consisting of two straight arms at right angles; used to construct or test right angles; 'the carpenter who built this room must have lost his square',
20917,03397031,n,9,a strong rod or stick with a specialized utilitarian purpose; 'he walked with the help of a wooden staff',
20918,03397314,n,9,a large platform on which people can stand and can be seen by an audience; 'he clambered up onto the stage and got the actors to help him into the box',
20971,03405145,n,9,a large monumental statue symbolizing liberty on Liberty Island in New York Harbor,
20978,03406057,n,9,a room that can be filled with steam in which people bathe; `vapour_bath' is a British term,
21004,03409750,n,9,a system of rods and levers connected to the front wheels of a motor vehicle; the steering gear pushes the steering linkage left or right which swivels the front wheels causing the vehicle to turn,
21030,03413654,n,9,an apparatus used for the distillation of liquids; consists of a vessel in which a substance is vaporized by heat and a condenser where the vapor is condensed,
21076,03421422,n,9,set of magnets set in a doughnut-shaped ring around which charged particles from an accelerator can be kept circulating until they are used,
21097,03424703,n,9,a jacket-like garment used to bind the arms tightly against the body as a means of restraining a violent person,
21127,03430059,n,9,a narrow flat piece of material,
21137,03431817,n,9,a thing constructed; a complex construction or entity; 'the structure consisted of a series of arches'; 'she wore her hair in an amazing construction of whirls and ribbons',
21179,03439283,n,9,a series of connected rooms used as a living unit,
21183,03439744,n,9,any of several synthetic organic compounds capable of inhibiting the growth of bacteria that require PABA,
21228,03446739,n,9,a small plug of medication designed for insertion into the rectum or vagina where it melts,
21232,03447223,n,9,the outer boundary of an object or a material layer constituting or resembling such a boundary; 'there is a special cleaner for these surfaces'; 'the cloth had a pattern of red dots on a white surface',
21278,03454530,n,9,a shop or factory where people work long hours for poor pay,
21286,03455710,n,9,a door that swings on a double hinge; opens in either direction,
21289,03456338,n,9,"a device consisting of two movable rails and necessary connections, used to turn a train from one track to another or to store rolling stock",
21339,03464446,n,9,a short nail with a sharp point and a large head,
21346,03465312,n,9,the reverse side that does not bear the representation of a person's head,
21375,03469458,n,9,plate iron that is thinner than boilerplate but thicker than sheet iron or stovepipe iron,
21390,03471806,n,9,a recorder using magnetic tape,
21399,03472955,n,9,a system for the detection and identification and location of a target with enough detail to permit effective weapon employment,
21446,03479169,n,9,a jack for plugging in a telephone,
21451,03479878,n,9,a communication system that transmits sound between distant points,
21475,03484033,n,9,(Greek mythology) a temple at Delphi where a priestess supposedly delivered messages from Apollo to those who sought advice; the messages were usually obscure or ambiguous,
21502,03487908,n,9,where transport vehicles load or unload passengers or goods,
21518,03490078,n,9,a movable covering that provided protection from above; used by Roman troops when approaching the walls of a besieged fortification,
21533,03492967,n,9,two wires of different metals are joined at both ends; one junction is at the temperature to be measured and the other is held at a fixed lower temperature; the current generated in the circuit is proportional to the temperature difference,
21552,03496600,n,9,the base that must be touched third by a base runner in baseball; 'he was cut down in a close play at third',
21566,03498829,n,9,something resembling a throat in shape or function; 'the throat of the vase' or 'the throat of a chimney',
21596,03502824,n,9,a horizontal beam used to prevent two other structural members from spreading apart or separating; 'he nailed the rafters together with a tie beam',
21604,03504080,n,9,tightly stretched rope or wire on which acrobats perform high above the ground,
21605,03504232,n,9,skintight knit garment covering the body from the waist to the feet worn by acrobats and dancers and as stockings by women and girls,
21657,03511522,n,9,leather covering the toe of a boot or shoe and reinforcing or decorating it,
21662,03512204,n,9,a joint made by two arms attached by a pivot; used to apply pressure at the two ends by straightening the joint,
21702,03518706,n,9,something that covers a hole (especially a hole in the top of a container); 'he removed the top of the carton'; 'put the cover back on the kettle',
21711,03520180,n,9,a sail (or either of a pair of sails) immediately above the lowermost sail of a mast and supported by a topmast,
21725,03522188,n,9,a tribal emblem consisting of a pillar carved and painted with totemic figures; erected by Indian tribes of the northwest Pacific coast,
21762,03528080,n,9,a large transport conveyance designed to be pulled by a truck or tractor,
21771,03529690,n,9,a system for transporting passengers or freight in carriers suspended from cables and supported by a series of towers,
21816,03536539,n,9,a ditch dug as a fortification having a parapet of the excavated earth,
21827,03537881,n,9,a supporting structure composed of a system of connected trestles; for a bridge or pier or scaffold e.g.,
21871,03543921,n,9,a sloping pit with a stake in the middle used as an obstacle to the enemy,
21872,03544053,n,9,something designed for or relating to trousers; 'in his trouser's pocket'; 'ripped his trouser leg',
21924,03552719,n,9,an area sufficiently large for a vehicle to turn around,
21925,03552869,n,9,a cooking utensil having a flat flexible part and a long handle; used for turning or serving food,
21956,03556673,n,9,a small block of metal bearing a raised character on one end; produces a printed character when inked and pressed on paper; 'he dropped a case of type so they made him pick them up',
21979,03560325,n,9,a garment worn next to the skin and under the outer garments,
21982,03560722,n,9,dress of distinctive design worn by members of a particular group as a means of identification,
22031,03568943,n,9,a burial chamber (usually underground),
22032,03569066,n,9,a compartment or room (often made of steel) for safekeeping of valuables,
22058,03572797,n,9,a small movable scale that slides along a main scale; the small scale is calibrated to indicate fractional divisions of the main scale,
22086,03577534,n,9,a transparency for use with an overhead projector,
22088,03577766,n,9,a small sketch (as sometimes placed at the beginning of chapters in books),
22105,03580131,n,9,(computer science) a use of the hard disk to simulate additional random-access memory; the addressable storage space available to the user of a computer system in which virtual addresses are mapped into real addresses,
22139,03585226,n,9,a framework with rubber feet; helps cripples to walk,
22145,03585958,n,9,an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure; 'the south wall had a small window'; 'the walls were covered with pictures',
22192,03593613,n,9,laboratory glassware; a shallow glass dish used as an evaporating surface or to cover a beaker,
22212,03596360,n,9,for indicating the level of water in e.g. a tank or boiler or reservoir,
22235,03599609,n,9,a life preserver consisting of a connected pair of inflatable bags that fit under a person's arms and provide buoyancy; used by children learning to swim,
22246,03601723,n,9,a light truck designed to carry mortars or machine guns and their crews,
22250,03602313,n,9,a map showing the principal meteorological elements at a given time and over an extended region,
22279,03606499,n,9,an enclosed compartment in a ship or plane for holding something as e.g. fish or a plane's landing gear or for protecting something as e.g. a ship's pumps,
22299,03609974,n,9,a rope unwinding from a wheel is wound onto a cylindrical drum or shaft coaxial with the wheel,
22307,03611496,n,9,a crossbar that is attached to the traces of a draft horse and to the vehicle or implement that the horse is pulling,
22351,03617888,n,9,chinaware decorated with a blue-on-white chinese design depicting a willow tree and often a river,
22360,03619185,n,9,a musical instrument in which the sound is produced by an enclosed column of air that is moved by the breath,
22406,03626276,n,9,an early type of magnetic recorder using iron wire,
22409,03626599,n,9,a magical cap that secures whatever one wishes for,
22428,03629197,n,9,something produced or accomplished through the effort or activity or agency of a person or thing: 'it is not regarded as one of his more memorable works'; 'the symphony was hailed as an ingenious work'; 'he was indebted to the pioneering work of John Dewey'; 'the work of an active imagination'; 'erosion is the work of wind or water over time',
22459,03634739,n,9,the remains of something that has been wrecked; 'they searched the wreckage for signs of survivors',
22475,03637111,n,9,copies graphic matter by the action of light on an electrically charged photoconductive insulating surface in which the latent image is developed with a resinous powder,
22514,03643183,n,9,any attribute or quality considered as having its own existence: 'the thing I like about her is ...',
22516,03643456,n,9,"the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize a unique individual; 'their different reactions reflected their very different personalities'; 'it is his nature to help others'",
22564,03652034,n,9,the trait of exhibiting no personal embarrassment or concern; 'the blandness of his confession enraged the judge',
22591,03655835,n,9,the trait of being active; moving or acting rapidly and energetically; 'the level of activity declines with age',
22621,03660409,n,9,"a disagreeable, irritable, or malevolent disposition",
22637,03662705,n,9,willingness or readiness to receive esp impressions or ideas: 'their receptivity to the proposal',
22679,03669437,n,9,having a disposition characterized by warmth and friendliness,
22680,03669571,n,9,close or warm friendship; 'the absence of fences created a mysterious intimacy in which no one knew privacy',
22734,03677676,n,9,a tendency to be negligent and uncaring; 'he inherited his delinquency from his father'; 'his derelictions were not really intended as crimes'; 'his adolescent protest consisted of willful neglect of all his responsibilities',
22786,03686792,n,9,an outward semblance that misrepresents the true nature of something; 'the theatrical notion of disguise is always associated with catastrophe in his stories',
22816,03691262,n,9,the quality of being appealing in a delicate or graceful way (of a girl or young woman),
22841,03694840,n,9,an appearance that is not attractive or beautiful; 'fine clothes could not conceal the girl's homeliness',
22865,03697940,n,9,(pathology) a firm abnormal elevated blemish on the skin; caused by a virus,
22905,03703730,n,9,the property of being both obvious and offensive; 'the blatancy of his attempt to whitewash the crime was unforgivable',
22912,03704727,n,9,freedom from difficulty or hardship or effort: 'he rose through the ranks with apparent ease'; 'they put it into containers for ease of transportation',
22957,03712448,n,9,suitability for the passage of a ship or aircraft,
22958,03712556,n,9,suitability for spinning or capability of being spun (used of textile fibers),
22997,03720732,n,9,the quality of being changeable; having a marked tendency to change; 'the changeableness of the weather',
23011,03723223,n,9,being in cash or easily convertible to cash,
23014,03723580,n,9,the quality of being unchangeable; having a marked tendency to remain unchanged,
23038,03727571,n,9,similarity in some respect between things that are otherwise dissimilar: 'the operation of a computer presents an interesting analogy to the working of the brain',
23065,03731730,n,9,a difference between conflicting facts or claims or opinions; 'a growing divergence of opinion',
23074,03733220,n,9,a difference that is usually pleasant; 'he goes to France for variety'; 'it is a refreshing change to meet a woman mechanic',
23118,03740382,n,9,the quality of being specific rather than general: 'add a desirable note of specificity to the discussion'; 'the specificity of the symptoms of the disease',
23119,03740596,n,9,the quality of being specific to a particular organism: 'host specificity of a parasite',
23120,03740742,n,9,the quality of being individual: 'so absorbed by the movement that she lost all sense of individuality',
23141,03744369,n,9,an ordered manner; orderliness by virtue of being methodical and well organized; 'his compulsive organization was not an endearing quality'; 'we can't do it unless we establish some system around here',
23173,03749197,n,9,lacking an ability to move,
23178,03749857,n,9,the state or quality of being lodged or fixed even temporarily: 'the lodgment of the balloon in the tree',
23208,03754837,n,9,(logic) an attribute of a logical system that is so constituted that a contradiction arises if any proposition is introduced that cannot be derived from the axioms of the system,
23227,03757963,n,9,pretentious or showy or vulgar display,
23228,03758059,n,9,the quality of being attributed to power that seems to violate or go beyond natural forces,
23270,03764600,n,9,strangeness as a consequence of being old fashioned; 'some words in her dialect had a charming quaintness',
23283,03766624,n,9,unorthodoxy as a consequence of not conforming to expected standards or values,
23294,03768230,n,9,the quality of being accurate and without error; 'the lawyer questioned the accuracy of my account'; 'he was beginning to doubt the truth of his compass',
23337,03774860,n,9,a quality of refined gracefulness and good taste,
23347,03776497,n,9,ceremonial elegance and splendor; 'entered with much eclat in a coach drawn by eight white horses',
23390,03783093,n,9,the ambiguity of an individual word or phrase that can be used (in different contexts) to express two or more different meanings,
23393,03783654,n,9,righteousness by virtue of being pious,
23397,03784176,n,9,piety by virtue of being a godly person,
23417,03787176,n,9,mercilessness characterized by an unwillingness to relent or let up; 'the relentlessness or their pursuit',
23449,03792240,n,9,impudent aggressiveness; 'I couldn't believe her boldness'; 'he had the effrontery to question my honesty',
23473,03796176,n,9,the ability to respond to affective changes in your interpersonal environment,
23504,03801287,n,9,anything in accord with principles of justice; 'he feels he is in the right'; 'the rightfulness of his claim',
23506,03801774,n,9,moral perversion; impairment of virtue and moral principles: 'the luxury and corruption among the upper classes'; 'moral degeneracy followed intellectual degeneration'; 'its brothels; its opium parlors; its depravity',
23561,03810157,n,9,self-control in a crisis; ability to say or do the right thing in an emergency,
23564,03810613,n,9,the trait of being intransigent; stubbornly refusing to compromise,
23603,03816696,n,9,the quality of being honest and straightforward in attitude and speech,
23618,03819176,n,9,the quality of being deceptive,
23619,03819296,n,9,an appearance of truth that is false or deceptive; seeming plausibility: 'the speciousness of his argument',
23679,03827723,n,9,pride in your city,
