id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
3679,α04346,ἀλειμματώδης,a,aps---cn3s,ἀλειμματώδης ἀλειμματώδης ἀλειμματώ͂δες,,,,,0
3694,α04361,ἀλειτούργητος,a,aps---cn2-,ἀλειτούργητος ἀλειτούργητος ἀλειτούργητον,,,,,0
3714,α04381,ἀλεκτρυόνειος,a,aps---cn2-,ἀλεκτρυόνειος ἀλεκτρυόνειος ἀλεκτρυόνειον,,,,,0
32385,ε06326,ἐμπειρικός,a,aps---mn1-,ἐμπειρικός ἐμπειρική ἐμπειρικόν,,,/em.peː.ri.kós/,,0
3743,α04407,ἀλεξιάρη,n,n-s---fn1e,ἀλεξιάρης,,,,,0
3744,α04408,ἀλεξιβέλεμνος,a,aps---cn2-,ἀλεξιβέλεμνος ἀλεξιβέλεμνος ἀλεξιβέλεμνον,,,,,0
3776,α04440,ἀλεύκαντος,a,aps---cn2-,ἀλεύκαντος ἀλεύκαντος ἀλεύκαντον,,,,,0
3795,α04460,ἄλη,n,n-s---fn1e,ἄλης,,,,,0
3797,α04462,ἁληγός,a,aps---cn2-,ἁληγός ἁληγός ἁληγόν,,,,,0
3809,α04474,ἀληθινοπόρφυρος,a,aps---cn2-,ἀληθινοπόρφυρος ἀληθινοπόρφυρος ἀληθινοπόρφυρον,,,,,0
3847,α03079,ἀήτωρ,n,n-s---mn3r,ἀήτορος,,,,,0
3853,α04515,ἀλθήεις,a,aps---mn4i,ἀλθήεις ἀλθήεσσα ἀλθήεν,,,,,0
3872,α04533,ἀλίαστος,a,aps---cn2-,ἀλίαστος ἀλίαστος ἀλίαστον,,,,,0
3887,α04548,ἀλιγύγλωσσος,a,aps---cn2-,ἀλιγύγλωσσος ἀλιγύγλωσσος ἀλιγύγλωσσον,,,,,0
3899,α04559,ἁλιερκής,a,aps---cn5s,ἁλιερκής ἁλιερκής ἁλιερκές,,,,,0
3903,α04563,ἁλιευτικός,a,aps---mn1-,ἁλιευτικός ἁλιευτική ἁλιευτικόν,,,,,0
3936,α04596,ἅλιμος,a,aps---cn2-,ἅλιμος ἅλιμος ἅλιμον,,,,,0
3951,α04609,ἅλιος,a,aps---mn1-,ἅλιος ἅλια ἅλιον,,aps---cn2-=ἅλιος aps---cn2-=ἅλιος aps---nn2-=ἅλιον,,,0
3966,α04624,ἁλίπληκτος,a,aps---cn2-,ἁλίπληκτος ἁλίπληκτος ἁλίπληκτον,,,,,0
3998,α04656,ἁλίστρεπτος,a,aps---cn2-,ἁλίστρεπτος ἁλίστρεπτος ἁλίστρεπτον,,,,,0
4005,α04663,ἀλιτήμερος,a,aps---cn2-,ἀλιτήμερος ἀλιτήμερος ἀλιτήμερον,,,,,0
4031,α00359,αἱλιφθόρος,a,aps---cn2-,αἱλιφθόρος αἱλιφθόρος αἱλιφθόρον,,,,,0
4049,α04700,ἀλκιβιάδες,n,n-p---fn1l,ἀλκιβιαδῶν,,,,,0
4051,α04702,ἀλκίμαχος,a,aps---mn1-,ἀλκίμαχος ἀλκιμάχη ἀλκίμαχον,,,,,0
4070,α04723,ἀλλακτικός,a,aps---mn1-,ἀλλακτικός ἀλλακτική ἀλλακτικόν,,,,,0
4096,α04746,ἀλληγορία,n,n-s---fn1l,ἀλληγορίας,,,/al.lɛː.ɡo.rí.aː/,,0
4102,α04751,ἀλληλαϝεμία,n,n-s---fn1l,ἀλληλαϝεμίας,,,,,0
4109,α04759,ἀλληλοκληρονομία,n,n-s---fn1l,ἀλληλοκληρονομίας,,,,,0
4139,α04789,ἄλλιτος,a,aps---cn2-,ἄλλιτος ἄλλιτος ἄλλιτον,,,,,0
4152,α04803,ἀλλόδοξος,a,aps---cn2-,ἀλλόδοξος ἀλλόδοξος ἀλλόδοξον,,,,,0
4164,α04814,ἀλλοιόστροφος,a,aps---cn2-,ἀλλοιόστροφος ἀλλοιόστροφος ἀλλοιόστροφον,,,,,0
4193,α04844,ἀλλοτέρμων,a,aps---cn3n,ἀλλοτέρμων ἀλλοτέρμων ἀλλοτέρμον,,,,,0
4199,α04849,ἀλλοτριολογέω,v,----------,,,,,,0
4201,α04851,ἀλλοτριομορφοδίαιτος,a,aps---cn2-,ἀλλοτριομορφοδίαιτος ἀλλοτριομορφοδίαιτος ἀλλοτριομορφοδίαιτον,,,,,0
4247,α04898,ἁλμαία,n,n-s---fn1l,ἁλμαίας,,,,,0
4249,α04900,ἁλματίας,n,n-s---mn1a,ἁλματίου,,,,,0
4255,α04906,ἁλμήεις,a,aps---mn4i,ἁλμήεις ἁλμήεσσα ἁλμήεν,,,,,0
4276,α04927,ἀλόγητος,a,aps---cn2-,ἀλόγητος ἀλόγητος ἀλόγητον,,,,,0
4304,α04955,ἀλόητρα,n,n-p---nn2-,ἀλοήτρων,,,,,0
4306,α04957,ἁλοθήκη,n,n-s---fn1e,ἁλοθήκης,,,,,0
4321,α04972,ἁλοπήγιον,n,n-s---nn2-,ἁλοπηγίου,,,,,0
4336,α04986,ἁλουργής,a,aps---cn5s,ἁλουργής ἁλουργής ἁλουργές,,,/ha.loːr.ɡɛ̌ːs/,,0
4359,α05008,ἀλσίνη,n,n-s---fn1e,ἀλσίνης,,,,,0
4364,α05014,ἀλσοκομικός,a,aps---mn1-,ἀλσοκομικός ἀλσοκομική ἀλσοκομικόν,,,,,0
4400,α05049,ἁλυσίδετος,a,aps---cn2-,ἁλυσίδετος ἁλυσίδετος ἁλυσίδετον,,,,,0
4444,α05093,ἀλφιτηρός,a,aps---mn1-,ἀλφιτηρός ἀλφιτηρά ἀλφιτηρόν,,,,,0
4468,α05114,ἁλώδης,a,----------,,,,,,0
4471,α05116,ἁλώιος,a,aps---mn1-,ἁλώιος ἁλώια ἁλώιον,,,,,0
4487,α05132,ἀλωπέκειος,a,aps---mn1-,ἀλωπέκειος ἀλωπέκεια ἀλωπέκειον,,,,,0
4516,,Ἀμαζονομαχία,n,n-s---fn1l,Ἀμαζονομαχίας,,,/a.maz.do.no.ma.kʰí.aː/,,0
4523,α05167,ἀμαθῖτις,n,----------,,,,,,0
4525,α05169,ἀμαθώδης,a,aps---cn3s,ἀμαθώδης ἀμαθώδης ἀμαθώ͂δες,,,,,0
4544,α05186,ἀμαλλοδετήρ,n,n-s---mn3r,ἀμαλλοδετῆρος,,,,,0
4568,α05210,ἁμαξηδόνια,n,n-p---nn2-,ἁμαξηδονίων,,,,,0
4577,α05219,ἁμαξίς,n,n-s---fn3d,ἁμαξίδος,,,,,0
4580,α05221,ἁμαξιτός,a,aps---cn2-,ἁμαξιτός ἁμαξιτός ἁμαξήλατον,,,,,0
4600,α05242,ἀμαράντινος,a,aps---mn1-,ἀμαράντινος ἀμαραντίνη ἀμαράντινον,,,,,0
4627,α05268,ἁμαρτωλός,a,aps---cn2l,ἁμαρτωλός ἁμαρτωλός ἁμαρτωλόν,,,/ha.mar.tɔː.lós/,,0
4632,α05274,ἀμαστίγωτος,a,aps---cn2-,ἀμαστίγωτος ἀμαστίγωτος ἀμαστίγωτον,,,,,0
4665,α05308,ἄμβη,n,n-s---fn1e,ἄμβης,,,,,0
4671,α05314,ἀμβλυγώνιος,a,aps---cn2-,ἀμβλυγώνιος ἀμβλυγώνιος ἀμβλυγώνιον,,,,,0
4680,α05323,ἀμβλυόχρους,a,aps---cn5d,ἀμβλυόχρους ἀμβλυόχρους ἀμβλυόχρουν,,,,,0
4687,α05330,ἀμβλυχειλής,a,aps---cn5s,ἀμβλυχειλής ἀμβλυχειλής ἀμβλυχειλές,,,,,0
4715,α05358,ἀμβολιεργός,a,aps---cn2-,ἀμβολιεργός ἀμβολιεργός ἀμβολιεργόν,,,,,0
4726,α05367,ἄμβροτος,a,aps---cn2-,ἄμβροτος ἄμβροτος ἄμβροτον,,aps---mn1-=ἄμβροτος aps---fn1-=ἄμβροτα aps---nn1-=ἄμβροτον,/ám.bro.tos/,,0
4732,α05374,ἀμέγαρτος,a,aps---cn2-,ἀμέγαρτος ἀμέγαρτος ἀμέγαρτον,,,,,0
4734,α05376,ἀμέθεκτος,a,aps---cn2-,ἀμέθεκτος ἀμέθεκτος ἀμέθεκτον,,,,,0
4760,α05402,ἀμείωτος,a,aps---cn2-,ἀμείωτος ἀμείωτος ἀμείωτον,,,,,0
4781,α05405,ἀμελῴδητος,a,aps---cn2-,ἀμελῴδητος ἀμελῴδητος ἀμελῴδητον,,,,,0
4792,α05435,ἀμενθήριστος,a,aps---cn2-,ἀμενθήριστος ἀμενθήριστος ἀμενθήριστον,,,,,0
4824,α05467,ἀμεταμέλητος,a,aps---cn2-,ἀμεταμέλητος ἀμεταμέλητος ἀμεταμέλητον,,,,,0
4825,α05468,ἀμεταμίσθωτος,a,aps---cn2-,ἀμεταμίσθωτος ἀμεταμίσθωτος ἀμεταμίσθωτον,,,,,0
4827,α05470,ἀμετάπειστος,a,aps---cn2-,ἀμετάπειστος ἀμετάπειστος ἀμετάπειστον,,,,,0
4860,α05503,ἀμευσίπορος,a,aps---cn2-,ἀμευσίπορος ἀμευσίπορος ἀμευσίπορον,,,,,0
4868,α05511,ἀμήρυτος,a,aps---cn2-,ἀμήρυτος ἀμήρυτος ἀμήρυτον,,,,,0
4878,α05521,ἀμηχανής,a,aps---cn5s,ἀμηχανής ἀμηχανής ἀμηχανές,,,,,0
4901,α05544,ἁμιλλητήριος,a,aps---mn1-,ἁμιλλητήριος ἁμιλλητήρια ἁμιλλητήριον,,,,,0
4920,α05563,ἀμίστυλλος,a,aps---cn2-,ἀμίστυλλος ἀμίστυλλος ἀμίστυλλον,,,,,0
4938,α05581,ἀμμόγειος,a,aps---mn1-,ἀμμόγειος ἀμμόγεια ἀμμόγειον,,,,,0
4966,α05607,ἀμνεῖος,a,aps---mn1-,ἀμνεῖος ἀμνεῖα ἀμνεῖον,,aps---cn2-=ἀμνεῖος aps---cn2-=ἀμνεῖος aps---nn2-=ἀμνεῖον,,,0
4974,α05615,ἀμνησικάκητος,a,aps---cn2-,ἀμνησικάκητος ἀμνησικάκητος ἀμνησικάκητον,,,,,0
4986,α05626,ἀμνοφόρος,a,aps---cn2-,ἀμνοφόρος ἀμνοφόρος ἀμνοφόρον,,,,,0
4995,α05636,ἀμοιβαῖος,a,aps---cn2-,ἀμοιβαῖος ἀμοιβαῖος ἀμοιβαῖον,,aps---mn1-=ἀμοιβαῖος aps---fn1=ἀμοιβαῖα aps---nn1-=ἀμοιβαῖον,,,0
5043,α05680,ἄμορος,a,aps---cn2-,ἄμορος ἄμορος ἄμορον,,,,,0
5066,α05702,ἀμπαιστήρ,n,n-s---mn3r,ἀμπαιστῆρος,,,,,0
5079,α05715,ἀμπελικός,a,aps---mn1-,ἀμπελικός ἀμπελική ἀμπελικόν,,,,,0
5085,α05746,ἀμπελῖτις,n,n-s---fn3d,ἀμπελίτιδος,,,,,0
5099,α05734,ἀμπελοτρόφος,a,aps---cn2-,ἀμπελοτρόφος ἀμπελοτρόφος ἀμπελοτρόφον,,,,,0
5133,α05769,ἀμπρευτής,n,n-s---mn1e,ἀμπρευτού,,,,,0
5139,α05775,ἀμπυκτήριον,n,n-s---nn2-,ἀμπυκτηρίου,,,,,0
5148,α05785,ἀμυγδάλεος,a,aps---mn1-,ἀμυγδάλεος ἀμυγδάλεα ἀμυγδάλεον,,,,,0
5179,α05814,ἀμυκτικός,a,aps---mn1-,ἀμυκτικός ἀμυκτική ἀμυκτικόν,,,,,0
5191,α05826,ἀμύντειρα,n,n-s---fn1s,ἀμύντειρας,,,,,0
5202,α05837,ἄμυος,a,aps---cn2-,ἄμυος ἄμυος ἄμυον,,,,,0
5210,α05845,ἀμυστηρίαστος,a,aps---cn2-,ἀμυστηρίαστος ἀμυστηρίαστος ἀμυστηρίαστον,,,,,0
5249,α05884,ἀμφαραβέω,v,----------,,,,,,0
5250,α05885,ἀμφαρίστερος,a,aps---cn2-,ἀμφαρίστερος ἀμφαρίστερος ἀμφαρίστερον,,,/am.pʰa.rís.te.ros/,,0
5277,α05912,ἀμφήριστος,a,aps---cn2-,ἀμφήριστος ἀμφήριστος ἀμφήριστον,,,,,0
5297,α05930,ἀμφιβληστρευτική,n,n-s---fn1e,ἀμφιβληστρευτικῆς,,,,,0
5303,α05936,ἀμφιβοάομαι,v,----------,,,,,,0
5308,α05942,ἀμφιβολητικός,a,aps---mn1-,ἀμφιβολητικός ἀμφιβολητική ἀμφιβολητικόν,,,,,0
5335,α05969,ἀμφιδάκρυτος,a,aps---cn2-,ἀμφιδάκρυτος ἀμφιδάκρυτος ἀμφιδάκρυτον,,,,,0
5353,α05985,ἀμφίδηλος,a,aps---cn2-,ἀμφίδηλος ἀμφίδηλος ἀμφίδηλον,,,,,0
5356,α05988,ἀμφιδήριτος,a,aps---cn2-,ἀμφιδήριτος ἀμφιδήριτος ἀμφιδήριτον,,,,,0
5387,α06019,ἀμφίεργος,a,aps---cn2-,ἀμφίεργος ἀμφίεργος ἀμφίεργον,,,,,0
5404,α06036,ἀμφίζωστος,a,aps---cn2-,ἀμφίζωστος ἀμφίζωστος ἀμφίζωστον,,,,,0
5412,α06045,ἀμφιθέατρος,a,aps---cn2-,ἀμφιθέατρος ἀμφιθέατρος ἀμφιθέατρον,,,,,0
5443,α06076,ἀμφικέφαλος,a,aps---cn2-,ἀμφικέφαλος ἀμφικέφαλος ἀμφικέφαλον,,,,,0
5453,α06086,ἀμφίκοιλος,a,aps---cn2-,ἀμφίκοιλος ἀμφίκοιλος ἀμφίκοιλον,,,,,0
5460,α06093,ἀμφίκρανος,a,aps---cn2-,ἀμφίκρανος ἀμφίκρανος ἀμφίκρανον,,,,,0
5489,α06119,ἀμφίλεκτος,a,aps---cn2-,ἀμφίλεκτος ἀμφίλεκτος ἀμφίλεκτον,,,,,0
5501,α06131,ἀμφιμάρπτω,v,----------,,,,,,0
5503,α06133,ἀμφιμάσχαλος,a,aps---cn2-,ἀμφιμάσχαλος ἀμφιμάσχαλος ἀμφιμάσχαλον,,,,,0
5533,α06163,ἀμφιπαγής,a,aps---cn5s,ἀμφιπαγής ἀμφιπαγής ἀμφιπαγές,,,,,0
5554,α06184,ἀμφιπεριστέφομαι,v,----------,,,,,,0
5559,α06189,ἀμφιπεριφθινύθω,v,----------,,,,,,0
5572,α06202,ἀμφίπληκτος,a,aps---cn2-,ἀμφίπληκτος ἀμφίπληκτος ἀμφίπληκτον,,,,,0
5603,α06233,ἀμφίρροπος,a,aps---cn2-,ἀμφίρροπος ἀμφίρροπος ἀμφίρροπον,,,,,0
5614,α06245,ἀμφισβητηματικός,a,aps---mn1-,ἀμφισβητηματικός ἀμφισβητηματική ἀμφισβητηματικόν,,,,,0
5651,α06282,ἀμφιτειχής,a,aps---cn5s,ἀμφιτειχής ἀμφιτειχής ἀμφιτειχές,,,,,0
5659,α06290,ἀμφίτομος,a,aps---cn2-,ἀμφίτομος ἀμφίτομος ἀμφίτομον,,,,,0
5704,α06334,ἀμφορείδιον,n,n-s---nn2-,ἀμφορειδίου,,,,,0
5707,α06337,ἀμφορικός,a,aps---mn1-,ἀμφορικός ἀμφορική ἀμφορικόν,,,/am.pʰo.ri.kós/,,0
5759,α06387,ἄνα,n,----------,,,,,,0
5760,α06386,ἄνα,n,n-s---fn1l,ἄνας,,,,,0
5769,α06398,ἀναβαίνω,v,----------,,,,/a.na.baí̯.nɔː/,,0
5783,α06412,ἀναβατικός,a,aps---mn1-,ἀναβατικός ἀναβατική ἀναβατικόν,,,,,0
5810,α06439,ἀναβόησις,n,n-s---fn3v,ἀναβοησέως,,,,,0
5817,α06446,ἀναβολικός,a,aps---mn1-,ἀναβολικός ἀναβολική ἀναβολικόν,,,,,0
5818,α06447,ἀναβόλιμος,a,aps---cn2-,ἀναβόλιμος ἀναβόλιμος ἀναβόλιμον,,,,,0
5844,α06473,ἀναγαργάριστον,n,n-s---nn2-,ἀναγαργαρίστου,,,,,0
5857,α06486,ἀναγεννητικός,a,aps---mn1-,ἀναγεννητικός ἀναγεννητική ἀναγεννητικόν,,,,,0
5869,α06496,ἀναγκαιότης,n,n-s---fn3t,ἀναγκαιότητος,,,/a.naŋ.kai̯.ó.tɛːs/,,0
5878,α06507,ἀναγκόδακρυς,a,aps---cn5u,ἀναγκόδακρυς ἀναγκόδακρυς ἀναγκόδακρυ,,,,,0
5909,α06538,ἀναγνωστικός,a,aps---mn1-,ἀναγνωστικός ἀναγνωστική ἀναγνωστικόν,,,,,0
5917,α06546,ἀνάγραπτος,a,aps---cn2-,ἀνάγραπτος ἀνάγραπτος ἀνάγραπτον,,,,,0
5931,α06560,ἀναγχίστευτος,a,aps---cn2-,ἀναγχίστευτος ἀναγχίστευτος ἀναγχίστευτον,,,,,0
5958,α06587,ἀναδεκτικός,a,aps---mn1-,ἀναδεκτικός ἀναδεκτική ἀναδεκτικόν,,,,,0
5969,α06598,ἀνάδεσις,n,n-s---fn3v,ἀναδεσέως,,,,,0
5973,α06602,ἀνάδετος,a,aps---cn2-,ἀνάδετος ἀνάδετος ἀνάδετον,,,,,0
5994,α06623,ἀναδιπλασιασμός,n,----------,,,,,,0
6006,α06635,ἀναδοτικός,a,aps---mn1-,ἀναδοτικός ἀναδοτική ἀναδοτικόν,,,,,0
6026,α06655,ἀναέξω,v,----------,,,,,,0
6038,α06667,ἀναζήτησις,n,n-s---fn3v,ἀναζητησέως,,,,,0
6055,α06684,ἀναζωπύρωσις,n,n-s---fn3v,ἀναζωπυρωσέως,,,,,0
6080,α06709,ἀναθεώρησις,n,n-s---fn3v,ἀναθεωρησέως,,,,,0
6083,α06712,ἀνάθημα,n,n-s---nn3t,ἀναθήματος,,,,,0
6084,α06713,ἀναθηματικός,a,aps---mn1-,ἀναθηματικός ἀναθηματική ἀναθηματικόν,,,,,0
6115,α06744,ἀναιδήμων,a,aps---cn2-,ἀναιδήμων ἀναιδήμων ἀνάθρεπτον,,,,,0
6136,α06765,ἀναίνομαι,v,----------,,,,,,0
6137,α06766,ἀναίρεμα,n,n-s---nn3t,ἀναιρέματος,,,,,0
6152,α06781,ἀναίσθητος,a,aps---cn2-,ἀναίσθητος ἀναίσθητος ἀναίσθητον,,,,,0
6177,α06806,ἀνακαθαρτικός,a,aps---mn1-,ἀνακαθαρτικός ἀνακαθαρτική ἀνακαθαρτικόν,,,,,0
6185,α06814,ἀνακαίνωσις,n,n-s---fn3v,ἀνακαινωσέως,,,/a.na.kaí̯.nɔː.sis/,,0
6197,α06826,ἀνακαμπτικός,a,aps---mn1-,ἀνακαμπτικός ἀνακαμπτική ἀνακαμπτικόν,,,,,0
6221,α06847,ἀνάκεστος,a,aps---cn2-,ἀνάκεστος ἀνάκεστος ἀνάκεστον,,,,,0
6239,ϝ00001,ϝανακισία,n,----------,,,,,,0
6245,α06869,ἀνάκλαστος,a,aps---cn2-,ἀνάκλαστος ἀνάκλαστος ἀνάκλαστον,,,,,0
6266,α06890,ἀνάκλιτος,a,aps---cn2-,ἀνάκλιτος ἀνάκλιτος ἀνάκλιτον,,,,,0
6286,α06910,ἀνακοινωτέος,a,aps---mn1-,ἀνακοινωτέος ἀνακοινωτέα ἀνακοινωτέον,,,,,0
6293,α06917,ἀνακολούθητος,a,aps---cn2-,ἀνακολούθητος ἀνακολούθητος ἀνακολούθητον,,,,,0
6340,α06963,ἀνακρουστικός,a,aps---mn1-,ἀνακρουστικός ἀνακρουστική ἀνακρουστικόν,,,,,0
6347,α06971,ἀνάκτησις,n,n-s---fn3v,ἀνακτησέως,,,,,0
6356,α06980,ἀνακτόριος,a,aps---mn1-,ἀνακτόριος ἀνακτόρια ἀνακτόριον,,aps---cn2-=ἀνακτόριος aps---cn2-=ἀνακτόριος aps---nn2-=ἀνακτόριον,,,0
6395,α07017,ἀνάλγητος,a,aps---cn2-,ἀνάλγητος ἀνάλγητος ἀνάλγητον,,,,,0
6400,α07022,ἀναλειόω,v,----------,,,,,,0
6408,α07030,ἀνάλεκτος,a,aps---cn2-,ἀνάλεκτος ἀνάλεκτος ἀνάλεκτον,,,,,0
6429,α07051,ἀνάλλακτος,a,aps---cn2-,ἀνάλλακτος ἀνάλλακτος ἀνάλλακτον,,,,,0
6449,α07071,ἀνάλογος,a,aps---cn2-,ἀνάλογος ἀνάλογος ἀνάλογον,,,/a.ná.lo.ɡos/,,0
6456,α07078,ἄναλτος,a,aps---cn2-,ἄναλτος ἄναλτος ἄναλτον,,,,,0
6472,α07094,ἀναλωτικός,a,aps---mn1-,ἀναλωτικός ἀναλωτική ἀναλωτικόν,,,,,0
6502,α07124,ἀνάμεσος,a,aps---cn2-,ἀνάμεσος ἀνάμεσος ἀνάμεσον,,,,,0
6520,α07142,ἀναμίλλητος,a,aps---cn2-,ἀναμίλλητος ἀναμίλλητος ἀναμίλλητον,,,,,0
